id,org_name,created,modified,name,type,description,category,snippet,categories,accessInformation,licenseInfo,culture,url,access,license,organization,extent,industries
926c65d7dc29447d8eb2b30a8dc5d3a9,PPACG_GIS_Admin,"Fri, 01 Mar 2024 16:12:15 GMT","Fri, 01 Mar 2024 17:46:39 GMT",PPACG Traffic Counts,Feature Service,"The Traffic Counts feature layer models the locations and daily volume of traffic counts within the Pikes Peak Area Council of Governments (PPACG) region. The data in this feature class is developed by PPACG from information provided by or acquired from the Colorado Department of Transportation (CDOT), county and municipal governments within the region, and private companies contracted to perform traffic count collections. The 'Source_ID' field references the ID for the counter, location, or report provided by the source of each count, which may not be unique to the dataset. The 'RouteCL_ID' field stores the unique ID for a related Route_Centerlines feature class segment, while the 'Loc_Desc' field describes the relative location of the traffic counter. The Hourly Traffic Counts layer records the average number of vehicles at each location in one-hour intervals, and has fields for storing each hour's count and a field identifying the number of days the counter collected at each location. The Daily Traffic Counts layer records daily traffic volume at each location, and has a 'Count_Type' field that identifies the type of count collected. Most of the daily counts are a measure of Annual Average Daily Traffic (AADT), which is a calculated average of traffic volume recorded at that location throughout a single year, while an Average Daily Traffic (ADT) count is an average of traffic volume recorded at that location across multiple days, and a 24-hr count is the traffic volume recorded during a single day. Both layers have a 'Count_Yr' field to record the year the count was collected. For more detailed information regarding the information contained, including available attribute fields, extents, and data sources, please examine the descriptions and metadata for each layer.","AADT,ADT,Traffic Volume,Traffic Count,Transportation,Truck","The Traffic Counts feature layer is a point model of traffic count locations and traffic volumes collected within the Pikes Peak Area Council of Governments (PPACG) region, and was primarily developed to help with regional planning and mapping projects related to these features.",/Categories/Transportation/Performance and Utilization,"CDOT, The City of Colorado Springs, El Paso County, Teller County, Traffic Research and Analysis, Inc.","This data, information, or mapping product (""product"") is made available by the Pikes Peak Area Council of Governments (PPACG) as a public service. While PPACG strives to make this product as accurate as possible, it is for general informational purposes only and has not been prepared for legal, engineering, or surveying purposes. PPACG provides this product ""as is"" with no warranties of any kind, either express or implied, including, but not limited to, warranties of title or implied warranties of merchantability or fitness for a particular purpose. PPACG shall not be liable for any direct, indirect, incidental, special, or consequential damages arising out of the use of this product, or the inability to use this product, or out of any breach of any warranty. The user acknowledges and agrees that the use of this product is at the sole risk of the user.",en-us,https://services1.arcgis.com/0plDVQODvYjBRQXP/arcgis/rest/services/PPACG_Traffic_Counts/FeatureServer,public,custom,Pikes Peak Area Council of Governments,"-106.0677861765875,38.54593656868902,-104.04261350537459,39.4639803183119",
77924ff40c9841449a83464d78032077,epckay,"Wed, 16 Nov 2022 04:50:15 GMT","Tue, 31 Oct 2023 14:35:17 GMT",EPC Road Centerlines,Feature Service,"El Paso County, Colorado Department of Public Works road network centerline.","El Paso County,DPW,assets","EPC road centerlines from El Paso County DPW asset geodatabase. Version 1-1 - EPC Centerline view. 09/18/2022, epckay.",,,,en-us,https://services3.arcgis.com/6Y56Ohy0RCFlntCT/arcgis/rest/services/EPC_Road_Centerlines_DSP/FeatureServer,public,,El Paso County - DPW GIS,"-105.06800295574773,38.51956151547462,-104.051640843473,39.13321233240839",
82d0cff9cb9b49b8944b9f02f72798da,CDPHE_wqcd_admin,"Tue, 11 Apr 2023 18:06:03 GMT","Thu, 26 Oct 2023 17:00:00 GMT",Permits OnBase Integration,Web Mapping Application,,"cdphe,wqcd",Permits OnBase Integration,,,,en-us,https://cdphe.maps.arcgis.com/apps/webappviewer/index.html?id=82d0cff9cb9b49b8944b9f02f72798da,public,,Colorado Department of Public Health and Environment,,
d257743c055e4206bd8a0f2d14af69fe,Federal_User_Community,"Wed, 26 Aug 2020 20:54:08 GMT","Thu, 28 Sep 2023 15:56:10 GMT",Colleges and Universities,Feature Service,"Colleges and Universities This feature layer, utilizing data from the National Center for Education Statistics (NCES), displays colleges and universities in the U.S. and its territories. NCES uses the Integrated Postsecondary Education Data System (IPEDS) as the ""primary source for information on U.S. colleges, universities, and technical and vocational institutions."" According to NCES , this layer ""contains directory information for every institution in the 2021-22 IPEDS universe. Includes name, address, city, state, zip code and various URL links to the institution's home page, admissions, financial aid offices and the net price calculator. Identifies institutions as currently active, institutions that participate in Title IV federal financial aid programs for which IPEDS is mandatory. It also includes variables derived from the 2021-22 Institutional Characteristics survey, such as control and level of institution, highest level and highest degree offered and Carnegie classifications. "" Gallaudet University Data currency: 2021 Data source: IPEDS Complete Data Files Data modification: Removed fields with coded values and replaced with descriptions For more information: Integrated Postsecondary Education Data System Support documentation: IPEDS Complete Data Files > Directory Information > Dictionary For feedback, please contact: ArcGIScomNationalMaps@esri.com U.S. Department of Education (ED) Per ED , ""ED's mission is to promote student achievement and preparation for global competitiveness by fostering educational excellence and ensuring equal access. ED was created in 1980 by combining offices from several federal agencies."" ED's employees and budget ""are dedicated to: Establishing policies on federal financial aid for education, and distributing as well as monitoring those funds. Collecting data on America's schools and disseminating research. Focusing national attention on key educational issues. Prohibiting discrimination and ensuring equal access to education.""","college,university,school,education,higher education,U.S. Department of Education,Department of Education,National Center for Education Statistics,NCES,IPEDS,Integrated Postsecondary Education Data System,Institute for Education Sciences,IES,degree,certificate","This feature layer, utilizing data from the National Center for Education Statistics (NCES), displays colleges and universities in the U.S. and its territories.",,U.S. Department of Education (ED),This work is licensed under the Esri Master License Agreement. View Summary | View Terms of Use,en-us,https://services2.arcgis.com/FiaPA4ga0iQKduv3/arcgis/rest/services/Colleges_and_Universities_View/FeatureServer,public,custom,Esri U.S. Federal Datasets,"-77.12402037109361,38.82005000000008,-76.93988999999998,38.956122201592095",
3d0bd02778334f35b88f69912e862285,CDPHE_wqcd_admin,"Thu, 01 Mar 2018 15:41:57 GMT","Mon, 18 Sep 2023 17:47:20 GMT",Colorado Outstanding Waters 2024,Web Map,"All waters in Colorado are protected for water quality. All state waters in Colorado are protected for their classified uses: drinking water supply, aquatic life, recreation and/or agriculture. There are additional Antidegradation protections for some waters to prevent those waters from getting significantly worse. There are three categories of antidegradation classifications. 1. Use-protected: The uses of the water (drinking water, aquatic life, recreation, and agriculture) are protected 2. Reviewable: Some antidegradation protections. Requires an extra level of review to maintain water quality. No significant degradation is allowed. 3. Outstanding: Provides the greatest amount of antidegradation protection and existing quality must be maintained. Strict antidegradation protections. No permanent degradation is allowed (e.g. in national parks). Find more details here: https://cdphe.colorado.gov/water-quality/clean-water/additional-protections-for-some-colorado-waters-antidegradation","Colorado,Outstanding Waters,cdphe,wqcd",Colorado Outstanding Waters 2024,/Categories/CDPHE/WQCD/Environmental,,"These data are published for informational purposes and there are no restrictions for using or disseminating this data set.  Users of the data should consider factors such as the data source, time period, assignment of geography, statistical reliability, and/or calculation of rate. The State of Colorado and the Colorado Department of Public Health and Environment assumes no liability to the completeness, correctness, or fitness for use of this data set.  Please contact the Colorado Department of Public Health and Environment for more detailed information.",en-us,,public,custom,Colorado Department of Public Health and Environment,"-109.25916245116973,37.18412255643889,-101.35999252929514,40.9153340419478",
4bd9b6892530404abfe13645fcb5099a,esri_landscape2,"Mon, 09 Dec 2019 19:53:53 GMT","Thu, 13 Jul 2023 16:15:49 GMT",National Hydrography Dataset Plus Version 2.1,Feature Service,"The National Hydrography Dataset Plus (NHDplus) maps the lakes, ponds, streams, rivers and other surface waters of the United States. Created by the US EPA Office of Water and the US Geological Survey, the NHDPlus provides mean annual and monthly flow estimates for rivers and streams. Additional attributes provide connections between features facilitating complicated analyses. For more information on the NHDPlus dataset see the NHDPlus v2 User Guide. Dataset Summary Phenomenon Mapped: Surface waters and related features of the United States and associated territories not including Alaska. Coordinate System: Web Mercator Auxiliary Sphere Extent: The
United States not including Alaska, Puerto Rico, Guam, US Virgin 
Islands, Marshall Islands, Northern Marianas Islands, Palau, Federated 
States of Micronesia, and American Samoa Visible Scale: Visible at all scales but layer draws best at scales larger than 1:1,000,000 Number of Features: 3,035,617 flowlines, 473,936 waterbodies, 16,658 sinks Source: EPA and USGS Publication Date: March 13, 2019 Prior to publication, the NHDPlus network and non-network flowline feature classes were combined into a single flowline layer. Similarly, the NHDPlus Area and Waterbody feature classes were merged under a single schema. Attribute fields were added to the flowline and waterbody layers to simplify symbology and enhance the layer's pop-ups. Fields added include Pop-up Title, Pop-up Subtitle, On or Off Network (flowlines only), Esri Symbology (waterbodies only), and Feature Code Description. All other attributes are from the original NHDPlus dataset. No data values -9999 and -9998 were converted to Null values for many of the flowline fields. What can you do with this Feature Layer? Feature
layers work throughout the ArcGIS system. Generally your work flow with
feature layers will begin in ArcGIS Online or ArcGIS Pro. Below are 
just a few of the things you can do with a feature service in Online and
Pro. ArcGIS Online Add this layer to a map in the map viewer. The layer is limited to scales of approximately 1:1,000,000 or larger but a vector tile layer created from the same data can be used at smaller scales to produce a webmap that displays across the full range of scales. The layer or a map containing it can be used in an application. Change the layer’s transparency and set its visibility range Open
the layer’s attribute table and make selections. Selections made in the map or table are reflected in the other. Center 
on selection allows you to zoom to features selected in the map or table
and show selected records allows you to view the selected records in 
the table. Apply filters. For example you can set a filter to show larger streams and rivers using the mean annual flow attribute or the stream order attribute.
Change
the layer’s style and symbology Add labels and set their properties Customize the pop-up Use as an input to the ArcGIS Online analysis tools. This layer works well as a reference layer with the trace downstream and watershed tools. The buffer tool can be used to draw protective boundaries around streams and the extract data tool can be used to create copies of portions of the data. ArcGIS Pro Add this layer to a 2d or 3d map. Use
as an input to geoprocessing. For example, copy features allows you to 
select then export portions of the data to a new feature class. Change the symbology and the attribute field used to symbolize the data Open table and make interactive selections with the map Modify the pop-ups Apply Definition Queries to create sub-sets of the layer This layer is part of the ArcGIS Living Atlas of the World that
provides an easy way to explore the landscape layers and many other 
beautiful and authoritative maps on hundreds of topics.","NHD,NHDPlus,esri_landscape,hosted,esri_environment,landscape,environment,fresh water","Lakes, ponds, streams, rivers, and other surface waters of the United States from the National Hydrography Database Plus version 2.1.",,"Source: USGS, Esri",This work is licensed under the Esri Master License Agreement. View Summary | View Terms of Use,en-us,https://services.arcgis.com/P3ePLMYs2RVChkJx/arcgis/rest/services/NHDPlusV21/FeatureServer,public,custom,Esri,"-124.72,24.54,-66.94,49.38",
ba8161673d734074a081006adc7ea496,CDPHE_user_community,"Mon, 13 Mar 2017 19:42:18 GMT","Wed, 28 Jun 2023 03:39:25 GMT",CDEC Colorado Licensed Childcare Providers,Feature Service,This data set represents the known location of licensed Colorado Childcare Providers as provided to CDPHE by the Colorado Department of Early Childhood in June 2023.,"CDPHE,GIS,Colorado,Facilities,Childcare",This data set represents the known location of licensed Colorado Childcare Providers as provided to CDPHE by the Colorado Department of Early Childhood in June 2023.,,Colorado Department of Early Childhood,"These data are published for informational purposes and there are no restrictions for using or disseminating this data set.   Users of the data should consider factors such as the data source, time period, assignment of geography, statistical reliability, and calculation of rate.  The State of Colorado, the Colorado Department of Human Services, and the Colorado Department of Public Health and Environment assumes no liability to the completeness, correctness, or fitness for use of this data set.  Please contact the GIS Coordinator at the Colorado Department of Public Health and Environment for more information on how this data was assembled, using this data set, or to request additional access to this data.",en-us,https://www.cohealthmaps.dphe.state.co.us/arcgis/rest/services/OPEN_DATA/cdphe_cdec_colorado_licensed_childcare_providers/MapServer/0,public,custom,Colorado Department of Public Health and Environment,"-108.9623,37.0819,-102.1215,40.9936",
5d93352406744d658d9c1f43f12b560c,esri_dm,"Tue, 09 Dec 2014 00:33:54 GMT","Tue, 11 Apr 2023 23:35:32 GMT",USA Airports,Feature Service,"The Airports database is a geographic point database of aircraft landing facilities in the United States and U.S. Territories. Attribute data is provided on the physical and operational characteristics of the landing facility, current usage including enplanements and aircraft operations, congestion levels and usage categories. This geospatial data is derived from the FAA's National Airspace System Resource Aeronautical Data Product.","layer,point,air,airport,heliport,balloonport,gliderport,stolport,ultralight,seaplane base,transportation,USA,U.S.,U.S. Territories,2014",The dataset provides users with information about airport locations and attributes and can be used for national and regional analysis applications.,,"Federal Aviation Administration (FAA), National Transportation Atlas; Esri","The datasets included within ArcGIS Data and Maps are subject to varying redistribution rights that have been granted by Esri’s third party data suppliers. Consult the Redistribution Rights document to determine the ways in which Licensee is permitted to use and redistribute each specific dataset and the applicable disclaimers, attribution requirements, and other conditions of use.",en-us,https://services.arcgis.com/P3ePLMYs2RVChkJx/arcgis/rest/services/USA_Airports_by_scale/FeatureServer,public,custom,Esri,"-128.33833958292206,22.691882369757852,-63.8941930551582,52.41884379041055",
3d11184a5087491baeff2d8e062ea07b,PPACG_GIS_Admin,"Fri, 08 Oct 2021 18:10:23 GMT","Wed, 25 Jan 2023 17:43:51 GMT",PPACG County 10yr Census Population Growth,Feature Service,"The County 10yr Population Growth feature layer models population growth within the counties of the Pikes Peak Area Council of Governments (PPACG) region. This data was developed by calculating the total population change between the 2010 and 2020 census results and reporting the total change in overall county population, the population change within the combined incorporated areas within each county, and the change in unincorporated county populations. Only the unincorporated area for each county is modeled by the feature geometry, derived by removing the 2020 extents of the PPACG Municipal_Boundaries features from CDOT county boundaries. The 'GEOID20' records the Census Bureau's unique ID and primary key for each feature. The 'Name' field records the name of each county. Fields with the 'Tot' prefix identify population statistics pertaining to the entire county, including all incorporated and unincorporated areas within each county. Fields with the 'Mun' prefix identify statistics pertaining to the combined municipal jurisdictions within each county, while fields with the 'Uni' prefix denote population statistics for the combined unincorporated area of each county.","Population,Census,El Paso County,Teller County,Park County","The County 10yr Population Growth feature layer is a polygon model of population growth calculated from the 2010 and 2020 census results for each county within the Pikes Peak Area Council of Governments (PPACG) region, and was primarily developed to help with regional planning and mapping projects related to these features.",/Categories/Socioeconomic,"U.S. Census Bureau, CDOT","This data, information, or mapping product (""product"") is made available by the Pikes Peak Area Council of Governments (PPACG) as a public service. While PPACG strives to make this product as accurate as possible, it is for general informational purposes only and has not been prepared for legal, engineering, or surveying purposes. PPACG provides this product ""as is"" with no warranties of any kind, either express or implied, including, but not limited to, warranties of title or implied warranties of merchantability or fitness for a particular purpose. PPACG shall not be liable for any direct, indirect, incidental, special, or consequential damages arising out of the use of this product, or the inability to use this product, or out of any breach of any warranty. The user acknowledges and agrees that the use of this product is at the sole risk of the user.",en-us,https://services1.arcgis.com/0plDVQODvYjBRQXP/arcgis/rest/services/PPACG_County_10yr_Population_Growth/FeatureServer,public,custom,Pikes Peak Area Council of Governments,"-106.21487827548113,38.51166570600688,-104.03279092981985,39.568216593939134",
edd267e249c746eea6122122be578277,louis_pino,"Thu, 05 Jan 2023 16:48:33 GMT","Fri, 06 Jan 2023 17:13:13 GMT",House_Members_2021_Districts,Feature Service,,,,,,,en-us,https://services3.arcgis.com/1V8429k2MaAcIZUa/arcgis/rest/services/House_Members_2021_Districts/FeatureServer,public,,louis_pino,"-109.2509484514708,36.93828295587965,-101.84095283000404,41.05323890759259",
dd81f86cff844ac5b1e25f5ac9196ebf,louis_pino,"Thu, 05 Jan 2023 16:36:21 GMT","Thu, 05 Jan 2023 16:38:16 GMT",Senate_Members_2021_Districts,Feature Service,,,,,,,en-us,https://services3.arcgis.com/1V8429k2MaAcIZUa/arcgis/rest/services/Senate_Members_2021_Districts/FeatureServer,public,,louis_pino,"-109.2509484514708,36.93828295587965,-101.84095283000404,41.05323890759259",
47892491859b40fa9f89d8365dc6ce3e,USFSEnterpriseContent,"Tue, 11 Apr 2017 03:44:46 GMT","Mon, 29 Aug 2022 19:58:36 GMT",Roadless Areas: Colorado Roadless Rule (Feature Layer),Feature Service,This feature class describes the boundaries of Roadless Areas designated by the Colorado Roadless Rule of 2012 and managed by the US Forest Service. These roadless areas were designated by administrative rule making to provide management direction for their conservation and management. These roadless area designations supersede the roadless areas designated by the Roadless Area Conservation Rule of 2001 for Colorado. Upper tier areas are a subset of Colorado Roadless Areas which have limited exceptions to provide a high level of protection. The North Fork Coal Mining area is a subset of Colorado Roadless Areas which has an exception for coal mining related activities. Metadata and Downloads,"Inventoried Roadless Areas,roadless,EIS,Environmental Impact Statement,2001 Roadless Area Conservation Rule,US Forest Service,Colorado,Transportation,Open Data",Roadless Areas: Colorado Roadless Rule,/Categories/Transportation,US Forest Service,"The USDA Forest Service makes no warranty, expressed or implied, including the warranties of merchantability and fitness for a particular purpose, nor assumes any legal liability or responsibility for the accuracy, reliability, completeness or utility of these geospatial data, or for the improper or incorrect use of these geospatial data. These geospatial data and related maps or graphics are not legal documents and are not intended to be used as such. The data and maps may not be used to determine title, ownership, legal descriptions or boundaries, legal jurisdiction, or restrictions that may be in place on either public or private land. Natural hazards may or may not be depicted on the data and maps, and land users should exercise due caution. The data are dynamic and may change over time. The user is responsible to verify the limitations of the geospatial data and to use the data accordingly.  As a work of the United States Government, these data are within the public domain of the United States. Additionally, The U.S. Forest Service waives copyright and related rights in the work worldwide through the CC0 1.0 Universal Public Domain Dedication (which can be found at https://creativecommons.org/publicdomain/zero/1.0/).",en-us,https://apps.fs.usda.gov/arcx/rest/services/EDW/EDW_ColoradoRoadlessAreas2012_01/MapServer/0,public,CC0-1.0,U.S. Forest Service,"-109.0603,37.0279,-104.8674,41.0034",
bca3358e80384a2794a672ed48b0be8e,USFSEnterpriseContent,"Wed, 12 Apr 2017 16:41:33 GMT","Thu, 25 Aug 2022 22:10:33 GMT",Recreation Area Activities (Feature Layer),Feature Service,"This dataset contains the recreation opportunity information that the Forest Service collects through the Recreation Portal and shares with the public on https://www.recreation.gov, the Forest Service World Wide Web pages (https://www.fs.usda.gov/) and the Interactive Visitor Map. This recreation data contains detailed descriptions of recreational sites, areas, activities & facilities. This published dataset consists of one point feature class for recreational areas, one spatial view and three related tables such as activities, facilities & rec area advisories. The purpose of each related table is described belowRECAREAACTIVITIES: This related table contains information about the activities that are associated with the rec area.RECAREAFACILITIES: This related table contains information about the amenities that are associated with the rec area.RECAREAADVISORIES: This table contains events, news, alerts and warnings that are associated with the rec area.RECAREAACTIVITIES_V: This spatial view/feature class is generated by joining the RECAREAACTIVITIES table to the RECREATION OPPORTUNITIES Feature Class. Please note that the RECAREAID is the unique identifier present in point feature class and in the related tables as well. The RECAREAID is used as foreign key to access relate records.This published data is updated nightly from an XML feed maintained by the CIO Rec Portal team. This data is intended for public use and distribution. Metadata","USFS,recreation,areas,activities,rec sites,rec,ridb,Open Data",Recreation Area Activities,/Categories/Recreation,,"The USDA Forest Service makes no warranty, expressed or implied, including the warranties of merchantability and fitness for a particular purpose, nor assumes any legal liability or responsibility for the accuracy, reliability, completeness or utility of these geospatial data, or for the improper or incorrect use of these geospatial data. These geospatial data and related maps or graphics are not legal documents and are not intended to be used as such. The data and maps may not be used to determine title, ownership, legal descriptions or boundaries, legal jurisdiction, or restrictions that may be in place on either public or private land. Natural hazards may or may not be depicted on the data and maps, and land users should exercise due caution. The data are dynamic and may change over time. The user is responsible to verify the limitations of the geospatial data and to use the data accordingly.  As a work of the United States Government, these data are within the public domain of the United States. Additionally, The U.S. Forest Service waives copyright and related rights in the work worldwide through the CC0 1.0 Universal Public Domain Dedication (which can be found at https://creativecommons.org/publicdomain/zero/1.0/).",en-us,https://apps.fs.usda.gov/arcx/rest/services/EDW/EDW_RecreationAreaActivities_01/MapServer/0,public,CC0-1.0,U.S. Forest Service,"-149.985,18.301,-65.7302,61.0822",
f51197be7b224c06855541738811822e,USFSEnterpriseContent,"Thu, 13 Apr 2017 01:30:51 GMT","Thu, 25 Aug 2022 22:10:33 GMT",National Wilderness Areas (Feature Layer),Feature Service,A parcel of Forest Service land congressionally designated as wilderness such as National Wilderness Area. Click this link for full metadata description: Metadata,"Wilderness Name,NFS Lands,USDA Forest Service,ALP Land Dataset,Land Status,Lands and Realty,Administrative Boundaries,Open Data",National Wilderness Areas,/Categories/Administrative Boundaries,,"The USDA Forest Service makes no warranty, expressed or implied, including the warranties of merchantability and fitness for a particular purpose, nor assumes any legal liability or responsibility for the accuracy, reliability, completeness or utility of these geospatial data, or for the improper or incorrect use of these geospatial data. These geospatial data and related maps or graphics are not legal documents and are not intended to be used as such. The data and maps may not be used to determine title, ownership, legal descriptions or boundaries, legal jurisdiction, or restrictions that may be in place on either public or private land. Natural hazards may or may not be depicted on the data and maps, and land users should exercise due caution. The data are dynamic and may change over time. The user is responsible to verify the limitations of the geospatial data and to use the data accordingly.  As a work of the United States Government, these data are within the public domain of the United States. Additionally, The U.S. Forest Service waives copyright and related rights in the work worldwide through the CC0 1.0 Universal Public Domain Dedication (which can be found at https://creativecommons.org/publicdomain/zero/1.0/).",en-us,https://apps.fs.usda.gov/arcx/rest/services/EDW/EDW_Wilderness_01/MapServer/0,public,CC0-1.0,"USFS Chief Information Office, Enterprise Data Warehouse","-139.6362,18.2484,-65.7708,59.9997",
668753ac078342b286f79fd8529d9e80,USFSEnterpriseContent,"Mon, 27 Mar 2017 22:01:52 GMT","Thu, 25 Aug 2022 22:10:23 GMT",Ranger District Boundaries (Feature Layer),Feature Service,A depiction of the boundary that encompasses a Ranger District. Metadata,"Administrative Boundaries,National Forest System Lands,US Forest Service,Land Status,ALP Land Dataset,Lands and Realty,Ranger Districts,Forest Name,District Number,District Name,Open Data",A depiction of the boundary that encompasses a Ranger District.,/Categories/Administrative Boundaries,,"The USDA Forest Service makes no warranty, expressed or implied, including the warranties of merchantability and fitness for a particular purpose, nor assumes any legal liability or responsibility for the accuracy, reliability, completeness or utility of these geospatial data, or for the improper or incorrect use of these geospatial data. These geospatial data and related maps or graphics are not legal documents and are not intended to be used as such. The data and maps may not be used to determine title, ownership, legal descriptions or boundaries, legal jurisdiction, or restrictions that may be in place on either public or private land. Natural hazards may or may not be depicted on the data and maps, and land users should exercise due caution. The data are dynamic and may change over time. The user is responsible to verify the limitations of the geospatial data and to use the data accordingly.  As a work of the United States Government, these data are within the public domain of the United States. Additionally, The U.S. Forest Service waives copyright and related rights in the work worldwide through the CC0 1.0 Universal Public Domain Dedication (which can be found at https://creativecommons.org/publicdomain/zero/1.0/).",en-us,https://apps.fs.usda.gov/arcx/rest/services/EDW/EDW_RangerDistricts_01/MapServer/1,public,CC0-1.0,"USFS Chief Information Office, Enterprise Data Warehouse","-150.0077,18.0337,-65.6997,61.519",
183f02cd2f374c2bb7969bc4d9901ae7,USFSEnterpriseContent,"Mon, 27 Mar 2017 22:01:41 GMT","Thu, 25 Aug 2022 22:10:22 GMT",National Wild and Scenic Rivers (Feature Layer),Feature Service,A depiction of areas designated as Wild and Scenic Rivers. Metadata,"Inland Waters,NPS,BLM,FWS,FS,Wild and Scenic Rivers,NHD,Scenic,Wild,Recreation,River,Hydrography,Open Data",A depiction of areas designated as Wild and Scenic Rivers.,/Categories/Hydrography,,"The USDA Forest Service makes no warranty, expressed or implied, including the warranties of merchantability and fitness for a particular purpose, nor assumes any legal liability or responsibility for the accuracy, reliability, completeness or utility of these geospatial data, or for the improper or incorrect use of these geospatial data. These geospatial data and related maps or graphics are not legal documents and are not intended to be used as such. The data and maps may not be used to determine title, ownership, legal descriptions or boundaries, legal jurisdiction, or restrictions that may be in place on either public or private land. Natural hazards may or may not be depicted on the data and maps, and land users should exercise due caution. The data are dynamic and may change over time. The user is responsible to verify the limitations of the geospatial data and to use the data accordingly.  As a work of the United States Government, these data are within the public domain of the United States. Additionally, The U.S. Forest Service waives copyright and related rights in the work worldwide through the CC0 1.0 Universal Public Domain Dedication (which can be found at https://creativecommons.org/publicdomain/zero/1.0/).",en-us,https://apps.fs.usda.gov/arcx/rest/services/EDW/EDW_WildScenicRiver_01/MapServer/0,public,CC0-1.0,"USFS Chief Information Office, Enterprise Data Warehouse","-124.4053,18.2614,-65.7448,49.0011",
2c0794ece2ee4c8d9ac1f64cda8d0216,WildWorkshop,"Wed, 23 Mar 2022 16:44:05 GMT","Wed, 23 Mar 2022 17:11:47 GMT",Game Management Units (GMUs)  CPW,Feature Service,"This information was derived from the 1:24,000 scale Digital Rastor Graphics (DRG's). Data were digitized on-screen using the Arc/Info module to create a Big Game Management Unit (GMU) polygon coverage. Where available, coincident lines were use from other available data. If these data were available but not at 1:24,000 scale or better, digitizing was done directly from the DRG, with the exception of Hydro Unit (HUC) boundaries, which were pulled from the Division's HUC coverages. Digitizing and attributing were done by the GIS Group of Colorado Parks and Wildlife. Label points have multiple attributes and linear features are attributed with the feature name that makes up that portion of the GMU boundary.","cpw,game management units,gmus,colorado",There was a need for an accurate copy of Big Game Management Units (GMU's) for a variety of uses within Colorado Parks and Wildlife. These units are periodically updated based on game population changes and movements. The most current boundaries needed to directly overlay 1:24K base maps used in the new version of the web site (ndis.nrel.colostate.edu) and the new mapping options available there.,,Colorado Parks and Wildlife GIS Group,,en-us,https://services5.arcgis.com/enGOFVOIYC8OyheQ/arcgis/rest/services/Game_Management_Units_(GMUs)_CPW/FeatureServer,public,,Colorado Division of Wildlife,"-109.27958417165337,36.92390536810824,-101.86880863929123,41.071873321518005",
